,unix,open,high,low,close,volume,MA_20,EMA_20,RSI,macd,macdsignal,macdhist
2065,1582628400000,258.7,263.32,255.97,262.51,41614.71402,261.84849999999994,259.90626073012805,94.4755651340559,1.016913246400179,0.7702419493988925,0.2466712970012866
2066,1582628400000,258.7,263.32,255.97,262.51,41614.71402,261.84849999999994,260.15423589868726,94.4755651340559,1.0083973441844591,0.8178730283560058,0.1905243158284533
2067,1582628400000,258.7,263.32,255.97,262.51,41614.71402,261.84849999999994,260.37859438452654,94.4755651340559,0.9902336333979632,0.8523451493643973,0.137888484033566
2068,1582628400000,258.7,263.32,255.97,262.51,41614.71402,261.84849999999994,260.581585395524,94.4755651340559,0.9647180920878212,0.8748197379090821,0.0898983541787392
2069,1582628400000,258.7,263.32,255.97,262.51,41614.71402,260.6505,259.90626073012805,94.4755651340559,0.9337333449976768,0.886602459326801,0.0471308856708757
2070,1582628400000,258.7,263.32,255.97,262.51,41614.71402,260.6505,260.15423589868726,94.4755651340559,0.8988167101549607,0.889045309492433,0.0097714006625276
2071,1582628400000,258.7,263.32,255.97,262.51,41614.71402,260.6505,260.37859438452654,94.4755651340559,0.8612174468433977,0.8834797369626259,-0.0222622901192282
2072,1582628400000,258.7,263.32,255.97,262.51,41614.71402,260.6505,260.581585395524,94.4755651340559,0.8219448907235574,0.8711727677148122,-0.0492278769912548
2073,1582632000000,262.52,264.73,260.32,261.15,32215.95804,261.5325,260.6357201197598,45.635219240533445,0.6733188722168961,0.831601988615229,-0.1582831163983329
2074,1582632000000,262.52,264.73,260.32,261.15,32215.95804,261.5325,260.6846991559732,45.635219240533445,0.5492008363815444,0.7751217581684922,-0.2259209217869477
2075,1582632000000,262.52,264.73,260.32,261.15,32215.95804,261.5325,260.729013522071,45.63521924053345,0.4456986620218686,0.7092371389391674,-0.2635384769172988
2076,1582632000000,262.52,264.73,260.32,261.15,32215.95804,261.5325,260.76910747235,45.63521924053345,0.3595280278423729,0.6392953167198085,-0.2797672888774356
2077,1582632000000,262.52,264.73,260.32,261.15,32215.95804,260.522,260.6357201197598,45.635219240533445,0.287918237213546,0.569019900818556,-0.28110166360501
2078,1582632000000,262.52,264.73,260.32,261.15,32215.95804,260.522,260.6846991559732,45.635219240533445,0.228532580883666,0.500922436831578,-0.272389855947912
2079,1582632000000,262.52,264.73,260.32,261.15,32215.95804,260.522,260.729013522071,45.635219240533445,0.1794009973672246,0.4366181489387073,-0.2572171515714827
2080,1582632000000,262.52,264.73,260.32,261.15,32215.95804,260.522,260.76910747235,45.635219240533445,0.1388631356678615,0.3770671462845382,-0.2382040106166766
2081,1582632000000,262.52,264.73,260.32,261.15,32215.95804,261.5325,260.6357201197598,45.635219240533445,0.1055202168359983,0.3227577603948302,-0.2172375435588319
2082,1582632000000,262.52,264.73,260.32,261.15,32215.95804,261.5325,260.6846991559732,45.635219240533445,0.078194337787238,0.2738450758733118,-0.1956507380860737
2083,1582632000000,262.52,264.73,260.32,261.15,32215.95804,261.5325,260.729013522071,45.63521924053345,0.0558940697258094,0.2302548746438113,-0.1743608049180018
2084,1582632000000,262.52,264.73,260.32,261.15,32215.95804,261.5325,260.76910747235,45.635219240533445,0.0377853802791037,0.1917609757708698,-0.1539755954917661
2085,1582632000000,262.52,264.73,260.32,261.15,32215.95804,260.522,260.6357201197598,45.63521924053345,0.0231670580029117,0.1580421922172782,-0.1348751342143664
2086,1582632000000,262.52,264.73,260.32,261.15,32215.95804,260.522,260.6846991559732,45.63521924053346,0.0114499444474063,0.1287237426633038,-0.1172737982158975
2087,1582632000000,262.52,264.73,260.32,261.15,32215.95804,260.522,260.729013522071,45.635219240533445,0.0021393860270109,0.1034068713360452,-0.1012674853090343
2088,1582632000000,262.52,264.73,260.32,261.15,32215.95804,260.522,260.76910747235,45.63521924053345,-0.0051795914935155,0.081689578770133,-0.0868691702636486
2089,1582635600000,261.13,262.0,258.68,259.1,26309.63672,260.201,260.61014485593563,12.85310042522559,-0.174387569989733,0.0304741490181598,-0.2048617190078929
2090,1582639200000,259.02,259.02,252.25,253.72,77401.98904,259.702,259.95394058394174,4.241594374428592,-0.7341443899512683,-0.1224495587757257,-0.6116948311755426
2091,1582642800000,253.72,254.67,250.13,252.19,69728.03528,259.2105,259.2145176711854,3.5194281783268297,-1.2863852672435885,-0.3552367004692983,-0.93114856677429
2092,1582646400000,252.18,255.12,245.93,247.08,103071.16277,258.4015,258.0588493215487,2.182751311898893,-2.112028287717692,-0.706595017918977,-1.4054332697987149
2093,1582650000000,247.09,251.51,246.15,249.13,42111.99955,257.773,257.20848271949643,15.970783358716137,-2.5712981380867177,-1.0795356419525253,-1.4917624961341924
2094,1582653600000,249.16,252.96,248.83,251.85,18305.53901,257.3055,256.6981510319253,30.057984357785006,-2.6848423440671354,-1.4005969823754474,-1.284245361691688
2095,1582657200000,251.83,252.14,249.06,250.4,21247.81046,256.8405,256.0983271241229,27.41903894754525,-2.8588745015268278,-1.692252486205723,-1.166622015321104
2096,1582660800000,250.4,250.66,246.43,248.72,25034.92016,256.36650000000003,255.39562930277785,24.711944348342453,-3.096661810060482,-1.973134350976675,-1.123527459083807
2097,1582664400000,248.73,251.95,244.44,250.59,44755.0009,256.0115,254.9379503215609,32.67934316524348,-3.098499025463638,-2.198207285874068,-0.9002917395895711
2098,1582668000000,250.59,253.2,249.7,251.96,15947.06139,255.69,254.65433600522175,37.86705736219309,-2.955340159748573,-2.349633860648969,-0.6057062990996043
2099,1582671600000,251.98,251.99,246.12,246.67,23517.82403,255.068,253.89392305234352,28.677593250529604,-3.231493867125664,-2.526005861944308,-0.7054880051813561
2100,1582675200000,246.67,250.32,244.96,246.86,35721.55337,254.475,253.224025618787,29.340846930655445,-3.3958707732800804,-2.6999788442114623,-0.6958919290686181
2101,1582678800000,246.84,247.79,240.0,240.0,75792.28837,253.34950000000003,251.964594607474,21.54905816924001,-4.03319318381952,-2.966621712133074,-1.0665714716864465
2102,1582682400000,240.0,241.49,236.26,240.14,80746.14864,252.299,250.8384427400955,22.0042808526916,-4.475389452090383,-3.2683752601245355,-1.2070141919658472
2103,1582686000000,240.16,240.24,237.66,239.01,29684.13357,251.365,249.71192438389596,20.947712892613843,-4.860980380768808,-3.58689628425339,-1.274084096515418
2104,1582689600000,239.03,241.15,237.43,240.58,29337.99493,250.4745,248.84221729971532,26.24652633393245,-4.982443582659101,-3.866005743934532,-1.1164378387245693
2105,1582693200000,240.58,241.0,238.76,240.9,25880.9316,249.564,248.0858156521234,27.31592215863942,-4.995300010548533,-4.091864597257333,-0.9034354132912004
2106,1582696800000,240.8,242.32,240.09,241.83,29130.09611,248.7195,247.49002368525447,30.471205452023813,-4.874258180427148,-4.248343313891295,-0.6259148665358527
2107,1582700400000,241.76,242.0,237.36,237.93,33375.59684,247.4905,246.57954523903973,25.47654522562094,-5.034988847079347,-4.405672420528906,-0.6293164265504414
2108,1582704000000,237.94,240.32,235.2,238.71,52428.37012,246.3685,245.8300647400836,28.01784465966807,-5.041316419560928,-4.53280122033531,-0.5085151992256183
2109,1582707600000,238.72,238.84,235.21,235.53,45075.63591,245.19,244.84910619340891,24.36927480192538,-5.242498233675434,-4.674740623003335,-0.567757610672099
2110,1582711200000,235.53,238.51,234.74,237.8,41421.12061,244.394,244.1777627464176,31.25158226591002,-5.15929312241272,-4.771651122885212,-0.3876419995275082
2111,1582714800000,237.78,237.93,235.0,235.64,21716.41018,243.5665,243.364642484854,28.58594564136133,-5.207616261766276,-4.858844150661424,-0.3487721111048518
2112,1582718400000,235.64,241.85,231.8,240.91,98671.88517,243.258,243.130867010106,41.66065472622503,-4.765731356567301,-4.8402215918426,0.0744902352752987
2113,1582722000000,240.92,241.1,232.14,234.49,58853.89227,242.526,242.30792729485785,33.5921172812641,-4.877351657547393,-4.847647604983559,-0.0297040525638347
2114,1582725600000,234.35,235.82,229.65,231.58,106890.45677,241.5125,241.2862199334428,30.690651335759377,-5.141357857374572,-4.906389655461761,-0.2349682019128112
2115,1582729200000,231.5,232.16,225.98,226.35,88388.02757,240.31,239.8637227969245,26.294796892285422,-5.706817326101003,-5.066475189589609,-0.6403421365113937
2116,1582732800000,226.4,228.62,215.66,222.13,207437.04288,238.9805,238.174796816265,23.384360327076543,-6.42144434774022,-5.337469021219731,-1.0839753265204886
2117,1582736400000,222.13,224.16,219.62,222.52,82102.60223,237.577,236.6838637861445,24.219164375911145,-6.877047349335157,-5.645384686842816,-1.231662662492341
2118,1582740000000,222.6,232.67,222.0,232.01,75198.42256,236.5795,236.23873390174984,41.05095069349107,-6.398593320962675,-5.796026413666788,-0.6025669072958868
2119,1582743600000,232.05,232.18,226.5,229.73,49501.35296,235.7325,235.6188544825356,38.820050053076976,-6.132698075702621,-5.863360746073955,-0.2693373296286658
2120,1582747200000,229.77,231.6,226.8,228.25,38099.69833,234.802,234.91705881753225,37.39925476256165,-5.972549971003701,-5.885198591059904,-0.0873513799437972
2121,1582750800000,228.25,229.86,223.72,223.76,30242.23074,233.98999999999995,233.85448178729104,33.4048320749989,-6.13719119984637,-5.935597112817197,-0.2015940870291732
2122,1582754400000,223.78,228.54,221.69,225.43,34542.13543,233.2545,233.05215018850137,36.13692647357972,-6.06302474153398,-5.961082638560553,-0.1019421029734264
2123,1582758000000,225.45,228.51,223.59,223.93,25641.38791,232.5005,232.18337398007267,34.757614775989225,-6.055480938109355,-5.979962298470314,-0.075518639639041
2124,1582761600000,223.98,224.1,215.0,216.48,97777.02375,231.2955,230.68781455339908,28.864724879231968,-6.574864215333832,-6.098942681843018,-0.4759215334908147
2125,1582765200000,216.45,220.21,210.0,218.31,133836.68432,230.16600000000005,229.50897507212292,31.918163025477156,-6.760878301873419,-6.231329805849098,-0.5295484960243204
2126,1582768800000,218.46,220.0,214.47,217.1,48307.03496,228.9295,228.3271679223969,30.971521362731707,-6.926093004411598,-6.370282445561598,-0.5558105588500002
2127,1582772400000,217.07,219.86,214.54,218.85,42598.5371,227.9755,227.42458050121627,34.01942467287651,-6.837003748515144,-6.463626706152307,-0.3733770423628373
2128,1582776000000,218.85,219.56,216.7,218.12,36684.49781,226.946,226.5384299772909,33.35775804208894,-6.7475235195533685,-6.52040606883252,-0.2271174507208488
2129,1582779600000,218.12,222.21,217.95,221.33,47558.43955,226.236,226.04238902707272,38.97812499827705,-6.344454696069903,-6.485215794279997,0.1407610982100937
2130,1582783200000,221.33,225.21,220.51,223.82,49687.97445,225.53700000000003,225.83073292925627,42.99429762548517,-5.757726077146145,-6.339717850853226,0.581991773707081
2131,1582786800000,223.84,226.37,222.85,225.43,38819.69257,225.0265,225.79256788837472,45.49231675410604,-5.103990252323854,-6.092572331147352,0.988582078823498
2132,1582790400000,225.42,231.4,224.51,228.02,59146.75721,224.382,226.00470427995808,49.33836914713081,-4.327029247094714,-5.739463714336824,1.41243446724211
2133,1582794000000,228.02,230.74,223.5,223.81,50945.16689,223.848,225.795684824724,43.9142418074694,-4.0048286960224,-5.392536710673939,1.3877080146515386
2134,1582797600000,223.79,231.0,223.3,227.99,53249.77459,223.66850000000005,226.0046672223693,49.81366361467836,-3.373305999928448,-4.988690568524841,1.6153845685963928
2135,1582801200000,228.07,229.56,224.78,226.69,32034.40435,223.6855,226.06993701071508,48.11846581517256,-2.9437847309097838,-4.579709401001829,1.635924670092046
2136,1582804800000,226.72,233.35,225.27,226.95,90777.72119,223.9265,226.1537525335041,48.49597519237388,-2.552977073064284,-4.174362935414321,1.6213858623500368
2137,1582808400000,226.95,229.9,225.88,228.92,33704.8773,224.24650000000003,226.4172046731704,51.382561635244784,-2.060543984176036,-3.751599145166664,1.691055160990628
2138,1582812000000,228.87,231.79,227.97,229.9,43571.44418,224.141,226.74889946620172,52.79976474049517,-1.5730759631476303,-3.315894508762857,1.7428185456152263
2139,1582815600000,229.9,232.84,229.59,231.01,39440.29145,224.205,227.1547185646588,54.42042463219588,-1.0846827733031716,-2.86965216167092,1.784969388367748
2140,1582819200000,231.02,237.68,231.02,236.5,87251.70299,224.6175,228.0447453680246,61.467500560312615,-0.2517287610511971,-2.3460674815469758,2.094338720495778
2141,1582822800000,236.44,238.3,234.07,235.79,50212.4224,225.219,228.78238866630795,60.17180665793318,0.3471010634886511,-1.80743377253985,2.154534836028501
2142,1582826400000,235.79,236.72,233.02,233.76,25722.20245,225.6355,229.2564468885644,56.50438071266714,0.650376839826265,-1.315871650066627,1.966248489892892
2143,1582830000000,233.74,235.48,231.39,234.89,38101.30829,226.1835,229.79297575632012,58.03757083217288,0.9707168145657192,-0.8585539571401577,1.829270771705877
2144,1582833600000,234.89,234.95,232.0,232.66,27257.51012,226.9925,230.06602568428963,53.99276945249284,1.032741389480492,-0.4802948878160277,1.5130362772965198
2145,1582837200000,232.71,233.56,225.37,226.52,58593.60939,227.403,229.7283089524525,44.74599375621887,0.579766439462361,-0.26828262236035,0.848049061822711
2146,1582840800000,226.55,229.31,222.38,228.88,49150.46854,227.992,229.6475176236475,48.403643133624165,0.4065266189129772,-0.1333207741056845,0.5398473930186618
2147,1582844400000,228.88,229.9,224.2,227.79,39363.57073,228.439,229.4706111833001,46.86071262570309,0.1792130658453459,-0.0708140061154784,0.2500270719608243
2148,1582848000000,227.73,231.89,226.73,230.35,37069.80371,229.0505,229.55436249917628,50.82538610196986,0.203292611836872,-0.0159926825250083,0.2192852943618804
2149,1582851600000,230.35,233.76,228.03,233.01,29353.26884,229.63450000000003,229.88347083258805,54.61448001648647,0.4320353602708451,0.0736129260341623,0.3584224342366827
2150,1582855200000,233.01,234.67,230.63,232.0,29898.33937,230.0435,230.08504503900824,52.9462570522778,0.5257564838556164,0.1640416375984531,0.3617148462571632
2151,1582858800000,232.0,233.32,228.74,229.77,28019.06201,230.2605,230.0550407495789,49.36116842708448,0.4153014498111531,0.2142936000409931,0.2010078497701599
2152,1582862400000,229.74,230.84,228.25,228.93,21989.65311,230.306,229.94789401152372,48.04157253966597,0.2570212784109458,0.2228391357149837,0.034182142695962
2153,1582866000000,228.91,229.2,226.2,227.26,31065.16322,230.47850000000005,229.69190410566432,45.44068111395609,-0.0031357935226594,0.177644149867455,-0.1807799433901145
2154,1582869600000,227.23,227.77,225.34,225.98,36462.90472,230.378,229.3383894289344,43.49692511371955,-0.3090350858521731,0.0803083027235294,-0.3893433885757025
2155,1582873200000,225.98,226.45,222.6,223.97,40359.89581,230.242,228.8271142452263,40.56269299775184,-0.7055198865564591,-0.0768573351324682,-0.6286625514239909
2156,1582876800000,224.03,226.85,223.53,223.6,30729.89107,230.0745,228.32929384091904,40.027409635076594,-1.0376316832728492,-0.2690122047605444,-0.7686194785123047
2157,1582880400000,223.54,223.96,217.7,219.46,84068.98151,229.6015,227.48459918940296,34.53568950925289,-1.6162647811757438,-0.5384627200435843,-1.0778020611321597
2158,1582884000000,219.5,222.57,217.03,221.34,84400.04924,229.1735,226.8993992666027,38.65187018875602,-1.901219319063472,-0.8110140398475618,-1.09020527921591
2159,1582887600000,221.36,223.0,219.19,220.57,33231.61334,228.65150000000003,226.29659933645007,37.60883894624188,-2.1642324832882025,-1.08165772853569,-1.0825747547525126
2160,1582891200000,220.53,221.08,214.01,217.85,107319.27295,227.719,225.4921613044072,34.10746051404979,-2.562613367130496,-1.377848856254651,-1.184764510875845
2161,1582894800000,217.86,225.16,216.4,223.58,87425.82742,227.1085,225.31005070398743,45.59786836823199,-2.388437553991196,-1.57996659580196,-0.8084709581892358
2162,1582898400000,223.56,224.9,220.14,224.41,52007.08066,226.641,225.224331589322,47.03854741774705,-2.1585455345345963,-1.695682383548487,-0.462863150986109
2163,1582902000000,224.49,227.76,222.0,227.28,42404.32509,226.2605,225.4201095331961,51.79249577326808,-1.7248860260197605,-1.701523112042742,-0.0233629139770183
2164,1582905600000,227.23,228.55,223.51,223.88,61078.78514,225.8215,225.2734324347965,46.47072984803218,-1.636692553240124,-1.6885570002822183,0.0518644470420943
2165,1582909200000,223.88,224.3,220.0,222.86,68400.95163,225.6385,225.04358172672067,44.97762140335934,-1.63031085743566,-1.6769077717129066,0.0465969142772466
2166,1582912800000,222.89,225.88,221.2,221.59,45247.24862,225.27400000000003,224.7146691813187,43.119911272559584,-1.7080424535155316,-1.6831347080734316,-0.0249077454421
2167,1582916400000,221.58,223.25,220.35,222.56,19514.74748,225.0125,224.50946259262167,44.98880764047428,-1.6720994880109572,-1.6809276640609367,0.0088281760499795
2168,1582920000000,222.57,226.24,222.12,223.44,26065.05419,224.667,224.407609012372,46.699805132313735,-1.554684349931733,-1.655679001235096,0.1009946513033628
2169,1582923600000,223.49,226.66,223.22,225.78,13830.05152,224.3055,224.53831291595563,51.05884091280017,-1.2583085653975274,-1.5762049140675825,0.317896348670055
2170,1582927200000,225.78,229.87,225.44,229.66,19792.22944,224.1885,225.0260926382456,57.29529732227149,-0.7022499471397055,-1.401413920682007,0.6991639735423016
2171,1582930800000,229.67,230.66,226.23,226.76,25260.72388,224.038,225.19122667269835,51.965288377383686,-0.4899276684802771,-1.2191166702416611,0.729189001761384
2172,1582934400000,226.76,231.93,226.75,229.41,34102.75539,224.062,225.59301460863185,55.99389150006223,-0.10659907216899,-0.996613150627127,0.890014078458137
2173,1582938000000,229.45,230.72,226.98,227.03,25379.11873,224.0505,225.72987036019077,51.79260034371802,0.0050868545383764,-0.7962731495940263,0.8013600041324027
2174,1582941600000,226.99,229.9,226.66,228.94,20560.77677,224.1985,226.03559699255356,54.72828986257581,0.244896775981033,-0.5880391644790144,0.8329359404600474
2175,1582945200000,228.88,230.6,227.88,230.01,19459.45605,224.5005,226.41411156469127,56.332601841367634,0.5153473209747688,-0.3673618673882577,0.8827091883630265
2176,1582948800000,230.0,232.65,229.93,231.67,19769.53171,224.904,226.914672368054,58.77348793398204,0.8537875220841329,-0.1231319894937795,0.9769195115779123
2177,1582952400000,231.69,233.0,230.78,231.97,19249.21745,225.5295,227.396132142525,59.21716346275042,1.1331490754081417,0.1281242234866046,1.0050248519215368
2178,1582956000000,231.92,232.77,228.08,228.22,31748.43136,225.8735,227.4745957479988,51.72384213683128,1.0399634083496494,0.3104920604592136,0.7294713478904358
2179,1582959600000,228.22,229.6,227.35,229.18,34076.58986,226.304,227.63701520057035,53.35123191424817,1.0316844565705026,0.4547305396814714,0.5769539168890312
2180,1582963200000,229.2,230.0,227.85,228.57,15569.30425,226.84,227.72587089575413,52.14829653876827,0.9647800418538282,0.5567404401159428,0.4080396017378853
2181,1582966800000,228.57,228.57,225.0,225.49,27434.56995,226.9355,227.5129308104442,46.452990251334604,0.6556694030660992,0.5765262327059741,0.079143170360125
2182,1582970400000,225.51,228.0,222.27,222.71,33087.92258,226.8505,227.05550882849715,41.9948682953662,0.1842503054054418,0.4980710472458677,-0.3138207418404258
2183,1582974000000,222.7,226.53,222.0,226.14,40165.35235,226.7935,226.9683175114974,48.55503871522826,0.0864233735584321,0.4157415125083806,-0.3293181389499485
2184,1582977600000,226.16,226.34,223.94,225.14,17331.22542,226.85649999999995,226.7941920342119,46.89001790355928,-0.0709786200374935,0.3183974859992057,-0.3893761060366993
2185,1582981200000,225.05,225.05,222.64,224.23,19587.51646,226.925,226.54998326904888,45.36548434308634,-0.2660829897204451,0.2015013908552755,-0.4675843805757206
2186,1582984800000,224.25,224.25,221.0,223.06,35673.70022,226.9985,226.21760391009184,43.41120093948064,-0.5092435871675605,0.0593523952507083,-0.5685959824182688
2187,1582988400000,223.05,225.55,221.4,223.93,28517.05907,227.067,225.99973687103545,45.29824199937594,-0.6245489716384611,-0.0774278781271255,-0.5471210935113355
2188,1582992000000,223.87,225.55,222.14,222.43,22766.63235,227.0165,225.6597619309368,42.65705912057249,-0.8274287005357337,-0.2274280426088472,-0.6000006579268865
2189,1582995600000,222.44,225.3,222.07,225.29,13781.85367,226.992,225.62454650894284,48.78826718356003,-0.7488025200360369,-0.3317029380942851,-0.4170995819417517
2190,1582999200000,225.29,225.94,224.21,224.83,12017.12212,226.7505,225.54887541285305,47.901134914121805,-0.715362606310805,-0.4084348717375891,-0.3069277345732158
2191,1583002800000,224.83,225.86,223.67,225.17,9205.71114,226.671,225.51279204020037,48.644438510516366,-0.6538884561692555,-0.4575255886239223,-0.1963628675453331
2192,1583006400000,225.14,225.18,223.18,224.59,12714.59622,226.43,225.4249070839908,47.40201814016422,-0.6445410341931677,-0.4949286777377714,-0.1496123564553962
2193,1583010000000,224.58,225.1,222.72,223.55,11032.30119,226.256,225.2463445045631,45.17402335649876,-0.7128353214290826,-0.5385100064760336,-0.1743253149530489
2194,1583013600000,223.55,223.61,222.16,223.36,8379.44309,225.977,225.0666926469857,44.760106234968255,-0.7733754573383749,-0.5854830966485018,-0.187892360689873
2195,1583017200000,223.35,223.75,217.0,217.21,35256.4977,225.337,224.31843620441563,33.924669084861904,-1.3025920828247024,-0.7289048938837419,-0.5736871889409605
2196,1583020800000,217.29,221.27,216.94,218.36,35143.18824,224.6715,223.7509660897094,36.99602864755108,-1.6106382471479035,-0.9052515645365744,-0.7053866826113294
2197,1583024400000,218.39,223.86,216.1,223.6,49988.08953,224.253,223.73658836687997,48.69766456003405,-1.4156244072626691,-1.0073261330817933,-0.4082982741808758
2198,1583028000000,223.56,225.69,222.76,223.37,33866.73533,224.0105,223.70167518908184,48.273853915711925,-1.2650508927399071,-1.0588710850134162,-0.2061798077264911
2199,1583031600000,223.38,225.5,223.01,223.6,18297.31832,223.73149999999995,223.6919918377407,48.75414787962592,-1.1143160777407104,-1.069960083558875,-0.0443559941818354
2200,1583035200000,223.6,224.87,221.69,222.45,19805.25822,223.4255,223.573706900813,46.43261500764246,-1.0752581334793376,-1.0710196935429674,-0.0042384399363701
2201,1583038800000,222.45,222.78,220.0,222.5,24981.41157,223.276,223.4714491007356,46.55178127894144,-1.0284149220668155,-1.062498739247737,0.0340838171809214
2202,1583042400000,222.5,222.7,219.84,220.34,19940.97944,223.1575,223.1732158530465,42.18574757002276,-1.1523022644408627,-1.0804594442863622,-0.0718428201545005
2203,1583046000000,220.38,221.09,218.7,220.01,17808.78845,222.851,222.87195720037545,41.54466944120988,-1.2625581336576488,-1.1168791821606194,-0.1456789514970293
2204,1583049600000,220.02,222.9,219.24,219.71,33259.41092,222.5795,222.57081841938728,40.93563930018896,-1.358484434227421,-1.1652002325739796,-0.1932842016534413
2205,1583053200000,219.74,221.49,218.9,219.18,13725.19324,222.327,222.24788333182656,39.82488673151667,-1.4604382659076975,-1.2242478392407232,-0.2361904266669743
2206,1583056800000,219.18,221.78,219.18,221.18,13026.95317,222.23300000000003,222.14618015736684,45.801334790353096,-1.3641292933961608,-1.2522241300718109,-0.1119051633243501
2207,1583060400000,221.18,224.7,220.46,224.3,23930.23021,222.2515,222.35130585666525,53.55144261570352,-1.0242390238398684,-1.206627108825422,0.1823880849855537
2208,1583064000000,224.32,227.89,221.23,221.64,58843.68013,222.212,222.28356244174472,47.336627755630886,-0.9584647212092818,-1.1569946313021942,0.1985299100929123
2209,1583067600000,221.64,223.4,219.61,222.3,38460.01027,222.0625,222.2851279234833,48.92060786395284,-0.8433599003880374,-1.094267685119363,0.2509077847313254
2210,1583071200000,222.28,223.21,220.06,220.42,17291.96649,221.842,222.1074966926754,44.788199261521854,-0.8935386316490508,-1.0541218744253005,0.1605832427762497
2211,1583074800000,220.44,221.9,219.65,220.38,19117.45419,221.6025,221.9429731981349,44.70167815499736,-0.9258605591994068,-1.0284696113801215,0.1026090521807148
2212,1583078400000,220.41,221.45,214.66,217.56,76229.85681,221.251,221.5255471792649,38.984011980381,-1.165590154183889,-1.055893719940875,-0.1096964342430135
2213,1583082000000,217.49,217.58,214.5,215.99,36654.90014,220.873,220.99835220981117,36.20732671029797,-1.4653715729986914,-1.1377892905524385,-0.3275822824462531
2214,1583085600000,215.97,216.02,212.88,212.95,26961.11381,220.3525,220.2318424755434,31.525073961385207,-1.9260507863379248,-1.2954415897095355,-0.6306091966283891
2215,1583089200000,212.92,217.62,212.36,216.34,35994.72058,220.309,219.86119081120597,40.72970306415057,-1.994605146802144,-1.435274301128057,-0.5593308456740866
2216,1583092800000,216.34,217.04,214.5,214.52,16189.56486,220.117,219.35250597204345,37.79248278067063,-2.1707704702792228,-1.58237353495829,-0.5883969353209326
2217,1583096400000,214.55,215.26,213.58,215.22,17448.18685,219.698,218.95893397470596,39.59673409754368,-2.228213154253808,-1.7115414588173938,-0.5166716954364143
2218,1583100000000,215.27,219.59,215.04,218.97,23701.36073,219.478,218.95998788187677,48.25516302844533,-1.9486800644418167,-1.7589691799422784,-0.1897108844995383
2219,1583103600000,219.0,221.32,217.61,217.81,44349.64791,219.18850000000003,218.85046522645996,46.05590879309847,-1.800001090208042,-1.767175561995431,-0.0328255282126108
2220,1583107200000,217.81,219.95,216.07,218.92,36373.20449,219.012,218.8570875858447,48.47578264277988,-1.5744548728999916,-1.7286314241763432,0.1541765512763515
2221,1583110800000,218.92,219.37,216.48,219.12,23510.9745,218.843,218.8821268633833,48.92040164463776,-1.3638479519560749,-1.6556747297322896,0.2918267777762149
2222,1583114400000,219.12,222.23,218.41,221.19,34106.3426,218.8855,219.10192430496585,53.40233885292942,-1.018171897632982,-1.528174163312428,0.5100022656794461
2223,1583118000000,221.23,221.97,218.68,218.8,28571.28339,218.825,219.0731696092548,48.14919205738878,-0.9263952522501312,-1.4078183810999687,0.4814231288498374
2224,1583121600000,218.78,221.38,218.67,221.1,23921.60728,218.8945,219.26620107504007,52.94618137574646,-0.6604574787764079,-1.2583462006352566,0.5978887218588487
2225,1583125200000,221.08,221.75,220.14,221.42,37335.39753,219.0065,219.47132478217912,53.58951486168926,-0.4190480268664771,-1.0904865658815006,0.6714385390150235
2226,1583128800000,221.4,222.9,220.28,220.77,37448.26403,218.986,219.5950081362573,52.03329597600401,-0.2769859431550969,-0.92778644133622,0.650800498181123
2227,1583132400000,220.74,221.7,219.71,220.01,18919.27113,218.7715,219.63453117089944,50.19777136828905,-0.2231539864791614,-0.7868599503648082,0.5637059638856468
2228,1583136000000,220.0,222.0,219.62,221.81,21404.47675,218.78000000000003,219.8417186784328,54.30883937230573,-0.0348451430837144,-0.6364569889085894,0.6016118458248749
2229,1583139600000,221.84,223.07,220.9,222.65,27565.43101,218.7975,220.1091740423916,56.1288598269353,0.1800959181871633,-0.4731464074894388,0.6532423256766021
2230,1583143200000,222.64,225.76,222.64,223.79,47030.86683,218.966,220.4597288954972,58.5424207576172,0.4373848303716272,-0.2910401599172256,0.7284249902888529
2231,1583146800000,223.89,225.41,223.53,224.7,24991.90804,219.182,220.86356423878317,60.41455135551838,0.7065726125062213,-0.0915176054325362,0.7980902179387575
2232,1583150400000,224.7,225.37,222.5,224.06,30280.75246,219.507,221.1679866922324,58.41656960435769,0.8583684804178517,0.0984596117375413,0.7599088686803104
2233,1583154000000,224.06,228.34,223.99,227.26,70439.03973,220.07050000000004,221.7481784358293,64.70224236001773,1.222785545244136,0.3233247984388603,0.8994607468052758
2234,1583157600000,227.27,229.8,226.18,227.73,51162.50196,220.8095,222.3178757276551,65.52647481703858,1.5318554901052437,0.565030936772137,0.9668245533331068
2235,1583161200000,227.76,229.65,226.41,228.36,38805.16652,221.4105,222.8933161345451,66.650608308536,1.8068036749382657,0.8133854844053627,0.9934181905329028
2236,1583164800000,228.34,232.62,227.64,231.79,53186.0916,222.274,223.7406193598265,72.00335235196901,2.2752467978138498,1.10575774708706,1.1694890507267897
2237,1583168400000,231.79,234.4,231.11,231.5,68671.44421,223.088,224.479607992224,70.96623267916274,2.593197998952093,1.4032457974600665,1.189952201492026
2238,1583172000000,231.5,233.3,230.69,231.48,33123.87017,223.7135,225.1463119929645,70.89039583748767,2.811157509827325,1.684828139933518,1.1263293698938068
